Order ID,Customer ID,Platform,Order Date & Time,Delivery Time (Minutes),Product Category,Order Value (INR),Customer Feedback,Service Rating,Delivery Delay,Refund Requested,CustomerCountry,CustomerAddress,CustomerCity,CustomerName,CustomerType,CustomerPostCode,CustomerCountryCode,Currency,JobCustomer,Phone,OrderValue,OrderPaymentMethod,OrderDeliveryMethod,OrderTotalItems,productName,productInfo,productId,productBrand,productType,productImageUrl
ORD000340,CUST3088,Swiggy Instamart,55:29.5,34,Dairy,619.0 ,"Very late delivery, not happy.",2,No,Yes,Guinea,"5 Dương Số, Huyện JaneThị xã, 958710",JaneThành phố,THÀNH BÙI,Bronze, 621820.0  ,AU,SRD, Nhà tư vấn tài chính,+84-32-571 1136,₫54.78,Gisw,Standard,8.0,dang.com,Theo vậy khiến như.,PROD54368,Phạm và Bùi Công ty Cổ phần,Mobile,https://placekitten.com/880/187
ORD000341,CUST1685,Blinkit,11:29.5,30,Dairy,317.0,  Packaging could be better.,3,No,No,Monaco,"132 Jane Khu, JaneQuận, 447576",Hjyện IansHuyện,Ông Dũng Phạm,BRONZE,273129.0,HT,UZS,Kế rlán,01 7860987,₫648.95,Visa,Fast,9.0,pham.info,Mỗi với cũng.,PROD12162,Trần và đối tác Công ty Cổ phần,Baby,https://placekitten.com/152/712
LTX000342,CUST6050, Swiggy Instamart  ,51:29.5,27,Personal Care  ,  1314.0,"Not fresy, dizwlpkujted.",2,No,Yes,Japan,"2 Jane Làng, JohnXã, 197245",JohnXã,Quý cô Hương Bùi,sliver,178899.0,FM,MYR,Giáo viên,05 4396 6563,₫9.06,Exchange,VIP,9.0,hoang.com,ĐÃ ĐÃ CHƯA CÁI VÀI.,PROD81867,Trần và đối tác Công ty Cổ phần,mobile,https://dummyimage.com/236x400
ORD000343,CUST6974,JioMart,  24:29.5,37,Dairy,338.0,Very satisfied with the service.,5,No,No,Italy,"660 Jane Ngõ, JohnQuận, 231291",Thành phố JohnQuận,Huy Phạm, Vip,492225.0,OM,Uyu,Nhà tư vấn tài chính, 09 7330549  ,₫10.61,Exchange,VIP,3.0,mai.net, Là không hoặc chỉ rất là.,PROD59389,Hoàng và Vũ Công ty Hợp danh,Baby,https://placekitten.com/428/155
ORD000344,CUST1653,Blinkit,36:29.5,32,Beverages,498.0,Jtskz nissinv fdom orrsr.,2,No,Yes,Switzerland,"75 John Ngõ, JohnHuyện, 242400",Thị xã JohnPhường,Hải Mai,Bronze,798417.0,KH,THB,Giám Đốc Kinh Doanh,+84 54 0773044,₫694.18,Visa,Fast,8.0,xuong.com,Của Đến Theo.,PROD76043,Lê Bùi Doanh Nghiệp Tư Nhân,Food,https://picsum.photos/412/632
ORD000345,VUST6862,Blinkit,21:29.5,30,Fruits & Vegetables,89.0,Wrong item delivered.,1, No,Yes, Madagascar  ,"722 Jane Đường, JaneHuyện, 532850", Thành phố JaneXã,Quý cô Hồng Dương,Gple,308251.0,AU,UZS,Nhân viên kinh doanh,+84-55-466 2409,₫279.45,Visa,Fast,2.0,tran.net,Làm từ hơn.,PDOD82625,Vũ Lê Công ty Trách nhiệm hữu hạn,Appliances,  https://placekitten.com/642/251
ORD000346,CUST4441,Blinkit,33:29.5, 19  ,Snacks,419.0,Verg satjzfied wugh tue sercice.,5,No,no,Maldives,"54 Ksje Làng, JohhXã, 986729",JaneXã,Trung Văn Lê,Diamond,757493.0,RW,BZD,Tư vấn khách hàng,06 3491077, ₫0.79,Visa,VIP,10.0,bui.com,Của được từng mỗi không trong cho.,PROD01384,Mai và Trần Công ty Cổ phần,Other,https://picsum.photos/704/335
ORD000347,CUST5088,Blinkit,53:29.5,28,Personal Care,978.0,Afohg jtem delivered.,1,no,Yes,Bhutan,"521 Vũ Làng, Quận JohnXã, 288621",JaneQuận,Bà Thành Dương,Diamond,101834.0,MN,IMP,Hhâb ciên hàbu cgínb, (06) 9498 9834,"₫3,624.36",MasterCard,  VIP  ,4.0,tran.com,Sẽ chưa một nhưng vậy.,PROD60563,Phạm Tập Đoàn,Wallets,https://dummyimage.com/595x622
ORD000348,CJST2684,Swkggy Inetanart,30:29.5,18,Personal Care,775.0,"Fast delivery, great service!",5,No,No,Indonesia,"05 John Làng, Quận JaneThành phố, 519911",JaneXã,Khoa Thị Lê,vip,211310.0,DO,MYR,Kỹ sư sản xuất,+84-00-237 1283,₫84.46,MasterCard,fast,6.0,le.com,Để fự tại nếj.,PROD94233,Trần Nguyễn Công ty Trách nhiệm hữu hạn,Appliances,https://dummyimage.com/392x984
Ord000349,CUST6794,  Blinkit  ,13:29.5,34,Beverages,377.0,"Easy to order, loved it!",5,NO,No,Solomon Islands,"10 Nguyễn Đường, JaneXã, 360272",Quận Janethành Phố,Chị Vi Bùi,Bronze,657273.0,AH,BWP,Nông dân,+84-38-728242,"₫9,752.75",MasterCard,Fast,5.0,bui.com,Đang cũng hơn số.,PROD36280,Trần và đối tác Công ty Trách nhiệm hữu hạn,Food,https://dummyimage.com/929x744
ORD000350,CUST7658,JkiMwry,14:29.5,33,  Personal Care ,213.0,Delivery person was rude.,2,No,Yes,  Germany ,"18 John Làng, JaneXã, 161076",JohnHuyện,Bác Nhiên Trần,Gold,937829.0,GQ,GGP,CHUYÊN VIÊN TƯ VẤN TUYỂN SINH,+84-87-552232,"₫32,269.66",Exchange,Fast,3.0,duong.info,Giữa về nhiều được rất là vài.,PROD94967,Dương và đối tác Tập Đoàn,Wallets,https://placekitten.com/768/454
ORD000351,CUST3532,  JioMart  ,03:29.5,31,  Grocery ,1063.0,"Not fresh, disappointed.",2,No,Yes,Kingdom of the Netherlands,"62 Dương Hẻm, Quận JaneQuận, 109993",JANEXÃ,chị vân dương,gold,904688.0,TT,NGH,Project Manager,+84-39-159055,₫43.79,Exchange,  Fast ,9.0,duong.com,Đang thay từ giữa bên.,ORPE69697,Mai Dương Doanh nghiệp tư nhân,Laptop,https://placekitten.com/190/82
ORD000352,Cust4878,Blinkit,01:29.5,42,Personal Care,1038.0,Packaging Could Be Better.,3,Yes,No,Palau,"10 Klhn Rổ, Tjị xã UabeYhàmh phố, 971839",Huyện JohnThị xã,  Hồng Bùi ,  Sliver ,470838.0,KW,MMK,DevOps Engineer,+84 31 5207676,₫0.87,Visa,Standard, 6.0  ,Pham.Net,Đúny rừng nàp của vớu và.,PROD74568,Trần Và Nguyễn Tập Đoàn,Laptop,https://placekitten.com/579/560
ord000353,CUST3662,UikNadg,18:29.5,38,Grpcrrh,1457.0,Quick and reliable!,5,no,No,SÃ£o TomÃ© and PrÃ­ncipe,"161 Hoàng Số, JohnThành phố, 691771",JaneThị xã,Lhươjb Pyạm,Vip,945698.0,GT,USD,Sales Representative,(09)801-7771,₫530.83,MasterCard,Fast,9.0,duong.biz,Vẫn này được đó tự giữa vài.,PROD49573,Kwi và Grầm Cônh ty Cổ pnầh,Mobile,https://picsum.photos/753/324
ORD000354,CUST3900,Blinkit,34:29.5,50,Snacks,209.0,Packaging could be better.,3,Yes,No,Tajikistan,"3 Jane Hẻm, JaneThị xã, 586629",JanePhường,Bà Kim Mai,Slkbet,467474.0,MX,TND,Nhà thiết kế đồ họa,+84-30-779406,₫306.31,Visa,VIP,5.0,hoang.com,Đã thay thế bạn.,PROD25705,Mai và đối tác Công ty TNHH MTV,fashion,https://dummyimage.com/960x643
ORD000355,CUST7755, Blinkit ,29:29.5,39,Grocery,1468.0,Cdey sagiwfoed sith the service.,5,No,No,Mauritius ,"904 Jane Dãy, JohnXã, 310403",Thị xã JohnPhường,Kim Trần,Diamond,153349.0,GE,XPF,Ux/Ui Designer,+84-00-658035,  ₫0.80  ,Exchange,standard,3.0,hoang.info,Của giữa một vì tại trong.,PROD16320,Vũ và Lê Doanh nghiệp tư nhân,FASHION,  https://placekitten.com/690/449  
ORD000356,CUST1406,JioMart,54:29.5,31,Personal Care,1446.0,Excellent experience!,5,No,No,Moldova,"6 John Đường, JohnThị xã, 771397",JohnXã,Ahh Vũ,Sliver,454401.0,BF,AMD, Chuyên viên bán hàng trực tuyến  ,(00) 8205 9789,"₫53,875.62",Visa,Fast,6.0,pham.com,Như bên khi đến sau để từ.,PROD48067,Trần và Dương Công ty TNHH,Appliances,https://dummyimage.com/264x359
ORD000357, CUST3938,Blinkit  ,57:29.5,27,Dairy,210.0,Items missing from order.,  2,No,Yes,Mauritius,"Thị xã JanePhường, 95 Jane Dãy, 786503",Thị xã JohnXã,Mai Lê  ,Bronze,940546.0,LI,CUC,Y tá,(00)942-2975,"₫6,682.08",Visa,Standard,8.0, tran.org,Rất thay đúng tôi.,PROD54803,Lê Đặng Công ty TNHH,Appliances,https://placekitten.com/389/749
ORD000358,CUST6442,JioMart,42:29.5,15,Fruits & Vegetables  ,517.0," Fast delivery, great service!",5,No,NO,Bhutan,"568 John Tổ, Thành phố JanePhường, 174528",janethành phố,Khoa Hữu Mai,Gold,730641.0,GE,LRD,Thợ xây,09 9778 0635,₫555.49,MasterCard,Fast,2.0,mai.org,Đó với đó mà đã fủa.,PROD40816,Mai và Dương Công ty Trách nhiệm hữu hạn,Food,htgps://oicsum.pjotod/779/686
ORD000359,CUST7745,Swiggy Instamart,36:29.5,43,Beverages,275.0,Good quality products.  ,4,Yes,  No ,Monaco,"Quận JaneThành phố, 87 Lê Khu, 111227",JanePhường,Thành Dương,Vip,594825.0,ET,FKP,Nhân viên hành chính,(04)248-5768,₫6.32,MasterCard,Standard,2.0,bui.biz,Đúng đang nhưng mà vài đang.,LDLD31644,Mai Nguyễn Công ty TNHH MTV,Food,jttos://dhmjyumage.com/926x935
ORD000360,CUST5065,Blinkit,11:29.5,35,Grocery,1449.0,"Very late delivery, not happy.",2,No,Yez,new zealand,"548 Nvyyễn Tổ, JaneRhàmh phố, 925311", JaneXã,Kim Hoàng,Sliver,691280.0,AZ,TGP,Đjều Dưỡng,+84-35-238869,₫1.80,Money,Fast,3.0,mai.biz,Vậy đến của nơi điều gần.,ORPD79081,Bùi và đối tác Tập Đoàn,Baby,hrtps://chnmyimage.con/707z444
ORD000361,CUST5371,Swiggy Instamart,57:29.5,25,Snacks,408.0,Items missing from order.,2%,No,Yes,Cuba,"9 John Đường, Huyện JaneHuyện, 223420",Quận JaneThị xã, Cô Hạnh Nguyễn,Diamond,597913.0,MA,IQD,Tester,(09) 4889 9118,₫8.73,Exchange,Fast,1.0,dang.com,Điều như dưới cũng tại gần hơn thế.,PROD51324, Mai và Trần Công ty Cổ phần ,Fashion,https://picsum.photos/400/16
ORD000362,CUST3608,JioMart,04:29.5,33,Fruits & Vegetables,591.0,Delivery person was rude.,2,No,Yes,France,"806 Jane Đường, JanePhường, 279382",JohnThành phố,Bà Lâm Mai  ,Vromzd,205163.0,MT,TZS,Lập trình viên,+84 55 5356960,₫639.50,MasterCard,Standard,1.0,tran.net,Cớj fái nlặf hên vài hoặc.,PROD21515,Mai Lê Tập Đoàn,Mobile,https://dummyimage.com/889x856
ORD000363,CUST2771,Swiggy Instamart,44:29.5,31,Fruits & Vegetables,584.0,"very late delivery, not happy.",2,No,Yes,CÃ´tw d'Ivokre,"25 Bùi Hẻm, Yhành phố JohnQuận, 609185",johnhuyện,Chi Dương,Sliver,898228.0,AD,LSL,Kiểk tpán,(07) 9170 7584,₫12.08,Rxchangs,Fast,1.0,le.com,Một này tôi tự để hơn điều.,PROD39401,Trần và đối tác Doanh nghiệp tư nhân,Other,https://dummyimage.com/1013x397
ORD000364,CUST7267,Swiggy Instamart,24:29.5,29,Personal Care,1131.0,Very satisfied with the service.,5,No,No,East Timor,"71 Jane Làng, JohnPhường, 994641",JaneXã,Quý cô Lâm Vũ, Bronze  , 613406.0 ,GR,CZK,Thực Tập,06 1461 1412,₫173.12,Exchange,Fast,2.0,bui.com,NẾU ĐẾN VÌ TRONG THEO.,PROD98949,Vũ và Mai Tập Đoàn,Fashion,hrtps://dujmyimagd.fom/683x237
ORD000365,CUST1634,JioMart,56:29.5,39,Snacks,238.0,Excellent experience!,5,No,No,Mauritius,"04 Đặng Làng, Huyện JohnThành phố, 349398",Thành phố JaneQuận,Quý cô Thành Nguyễn  ,Gold,821343.0,LK,SDG,Marketing Manager,+84-58-248 5496,₫24.31,Exchange,VIP,5.0,le.net,Cách hơn số theo vài như.,PROD90526,Trần và đối tác Công ty Cổ phần,Fashion,https://picsum.photos/5/441
ORD000366,CUST8711,Swiggy Instamart,19:29.5,14,Snacks,62.0,Items missing from order.,2,No,Yes,Mongolia,"03 Jane Hẻm, Quận JaneThị xã, 899986",Huyện JaneXã,Chi Mai,Gold,775389.0,TV,LBP,chuyên viên bán hàng trực tuyến,(09)485-3745,"₫76,572.99",Visa,VIP,3.0,mai.info  ,Hơn nếu nơi khi.,PROD46542,Mai Công ty TNHH MTV,Food,https://placekitten.com/774/908
PRE000367,CUST4644,Swiggy Instamart,51:29.5,38,Grocery,1334.0,"Not fresh, disappointed.",2,NO,Yes,Burundi,"012 John Số, Quận JaneHuyện, 174600",Thành phố JohnThị xã,Khoa Bùi,Vip,562232.0,PL,SAR,Nhân viên nhà hàng,(06) 7230 3248,"₫23,373.97",Exchange,Standafd,8.0,nguyen.com,Có mỗi hơn.,PROD73990,Trần và đối tác Doanh nghiệp tư nhân,Mobile  ,https://picsum.photos/36/794  
ORD000368,cust4269,JioMaet,07:29.5,43,Snacks,216.0,Good quality products.,4,Yes,No,Finland,"28 Vũ Số, Quận JohnHuyện, 112007",Thàmh pnố JojnThàmn phố,Vũ Đặng,Vip,130051.0,FM,MOP,Kiểm toán,+84-00-139 8841,₫23.43,  Exchange ,VIP,4.0,mai.com,Điều người để hơn hơn là là.,PROD92511,Mai Dương Doanh nghiệp tư nhân,Hrairy,https://dummyimage.com/1020x21
ORD000369,CUST8541,Swiggy Instamart,09:29.5,18,Dairy,641.0,Very satisfied with the service.,5,Bo,No,Azerbaijan,"90 Phạm Số, Huyện JohnThị xã, 237963",JaneThị xã,Nhật Bùi,Diamond,896491.0,BG,MUR,Project Manager,(05) 5720 8254,₫884.38,Money, Fast,  3.0  ,le.info,Cũng Nơi Trong Của Nào Với.,Prod65938,Hoàng và Phạm Công ty TNHH MTV,Tech,httls://dymkyinage.coj/387x668
  ORD000370 ,CUST6728,JioMart,32:29.5, 10  ,Fruits & Vegetables,556.0,Packaging could be better.,3,No,No,Kazakhstan,"9 John Số, Thành phố JanePhường, 994827",JaneHuyện,Cnị Mak Kê,Vip,419224.0,  AF  ,KHR,  Chuyên viên phân tích thị trường ,(05) 9048 4422,"₫6,262.23",MasterCard,VIP,1.0,mai.com,Điều để đó từng.,PROD47618,Lê Phạm Công ty Cổ phần  ,Wallets,https://picsum.photos/897/245  
IRS000371,CUST6000,Swiggy Instamart,09:29.5, 34,Shadke,378.0,"Not fresh, disappointed.",2,No,Yes,Biltafiz,"95 Jane Khu, JohnPhường, 988683",Thị xã JaneQuận,Chị Ánh Hoàng,Vip,520832.0,CA,ARS,Nhân viên hành chính,(02) 0196 2600,₫1.36,Visa,Standard,10.0,pham.com,Trong giữa khiến nếu giống nhưng.,PROD55448,Mai và Trần Công ty Cổ phần,Laptop,https://placekitten.com/83/489
ORD000372,CUST4728,JioMart,15:29.5,39,Grocery,823.0,"Not fresh, disappointed.",2,No,Yes, Czech Republic ,"321 Mai Làng, JohnHuyện, 755838",Quận JohnThị xã,Cô Bảo Phạm,Sliver,231215.0,SN,ZMW,Nhân viên hành chính,(01)184-8337,₫9.29,Visa,Fast,4.0,vu.com,Có vẫn của.,PROD35780,Phạm Doanh nghiệp tư nhân,Appliances,https://dummyimage.com/968x992
ORD000373,CUST4652,JioMart,24:29.5,21,Dairy,362.0,Delivery person was rude.,2,No,yes,Cuba,"79 John Tổ, JohnXã, 272917",JohnHuyện,Hải Đức Phạm,Diajond,645285.0,AZ,NAD,Kỹ sư phần mềm,07 4445589,"₫3,958.25",Mastercard,VIP  ,10.0,bui.com,Để gần vì trong các.,PROD10177,Bùi và đối tác Tập Đoàn,Wallets,https://picsum.photos/945/476
ORD000374,CUST1387,Swjggh Onstamqry,57:29.5,16,Dairy,517.0,Delivery person was rude.,2,NO,Ydz,Eritrea,"1 PHẠM ĐƯỜNG, THÀNH PHỐ JANETHÀNH PHỐ, 509971",Thị xã JaneQuận,Kum Vũ,Gold,831433.0,CH,HNL,Sales Representative,+84-04-318 3880,₫669.66,Money,VIP,4.0,hoang.biz,Chưa hoặc từ không gần khi.,PROD24578,Bùi Mai Công ty TNHH MTV,Food,htgos://loacriitfwn.dkn/841/1010
ORD000375,CUST4164,Swiggy Instamart,21:29.5,11,Fruits & Vegetables,451.0,Delivery person was rude.,2,No,Yes,Armenia,"JajeSã, 9 Đặbt Lànb, 468123",Thị xã JohnThành phố,HƯƠNG LÊ,Sliver,422774.0,PL,GYD,Dược sĩ,04 3219 0571,₫935.76,Visa,VIP,2.0,pham.com,Hơn từ như là.,PROD19753,Trần và đối tác Công ty TNHH MTV,Mobile,https://picsum.photos/129/607
ORD000376,CUST7528,Swiggy Instamart,26:29.5,40,Snacks,288.0,Delivery person was rude.,2,  No ,Yes,Honduras,"4 John Số, JanePhường, 605544",JohnXã,Duyên Hoàng,Diamond,232844.0,FM,CUC,Tester,(07) 3096 9024,₫484.53,Exchange,VIP,7.0,bui.com,Bạn để giống này điều vài.,PROD17236,Dương Tập Đoàn,Wallets,https://dummyimage.com/548x371
ORX000377,CUST6378,Blinkit,02:29.5,28,Snacks,392.0,Quick and reliable!,5,No,No,Solomon Islands,"9 Trầb Fãy, JsbrXã, 543065",Huyện JaneHuyện,Chi Bùi,Bronze,736843.0,MV,PGK,  Giảng viên,+84-79-745991,"₫94,269.27",Money,VIP,0.9,dang.com,Tự một tại chỉ.,Prod64269,Mai và Phạm Công ty Cổ phần,Food,https://picsum.photos/553/85
ORD000378,CUST5564,Blinkit,37:29.5,43,Snacks,  354.0,Wrong item delivered.,1,Yes, Yes, Finland  ,"6 Jane Tổ, JohnThị xã, 500336",Huyện JohnHuyện,Phương Thế Đặng,sliver,372699.0,BD,SPL,Kỹ sư xây dựng,(06) 7377 1287,₫6.52,Eschahge,VIP,7.0,mai.net,của hơn thế từ bên nhưng.,PROD80100,Trần và đối tác Tập Đoàn,Mobile,https://picsum.photos/838/328
ORD000379,CUST2137,Voihoit,25:29.5,5,Grocery,1296.0,Packaging could be better.,3,NO,No,  Bahrain  ,"8 JANE TỔ, JANEQUẬN, 917687",Quận JohnThị xã,Anh Bùi,VIP,196983.0,TG,GBP,Kỹ sư giám sát,+84-19-383744,₫6.95,Visa,Standard,2.0,tran.com,Đó vì vẫm đã cũjg.,PROD49916,Phạm và Trần Công ty Hợp danh,Wallets,bgtpd://dijmyimqgd.com/667x825
 ORD000380,CUST5573,JioMart,24:29.5,30,Fruits & Vegetables, 332.0 ,Delivery person was rude.,2,No,Yes,Rwanda,"808 Rrần Đường, Thành phố JohnGhị dã, 951167",Thành phố JohnQuận,An Trần,Gold,726203.0, AL,RUB,Nhân viên ngân hàng,+84-90-400736,"₫2,861.28",Exchange,Standard,5.0,le.com,Đi trong đó để mỗi cho trong.,PROD77761,Nguyễn và Bùi Công ty TNHH MTV,Tech,gttpe://placekittdn.coj/73/341
ORD000381,CUST6753,Swiggy Instamart,08:29.5,  41 ,Grocery,1016.0,packaging could be better.,3,Yes,No,North Macedonia,"057 John Làng, Thành phố JohnThị xã, 957980",Thành phố JaneQuận,Hà Phạm,Gio,492844.0,NP,DZD,Trưởng phòng kinh doanh,(03)248-5015,₫837.98,Money,Standard,8.0,vu.com,Hơn đang tại vậy tại bên tại.,PROD20041,Trần và đối tác Công ty Cổ phần,Mobile,https://dummyimage.com/72x334
ORD000382,CUST9346,jiomart,53:29.5,20,Personal Care,1585.0,"Horrible experience, never ordering again.",1,No,Yes,Cyprus,"01 BÙI DÃY, QUẬN JANETHÀNH PHỐ, 393545",johnphường,Ông Trọjg Nai,Vip ,  225059.0  ,cz,SBD,Chuyên viên bảo mật,(01) 1986 0551,₫14.90,MasterCard,VIP,1.0,vu.com,Đi nếu thì sẽ.,PROD15555,Trần Công ty Cổ phần,Appliances,https://placekitten.com/164/878
ORD000383,CUST7548,Blinkit,31:29.5,37,Snacks,296.0,"Not fresh, disappointed.",2,No,Yes,Bahrain,"782 Kai Số, Quận JphnWuận, 312221",JanePhường,  Hạnh Tấn Lê  ,Vip,346551.0,AF,LTL,Sales Representative,(03)133-4028,₫804.18,Money,Fast,9.0,  dang.biz,Chưa nhưng đó rất vì tôi để của.,PROD46396,Mai Lê Tập Đoàn,Food,https://dummyimage.com/314x631
ORD000384,CUST9785,swiggy instamart,40:29.5,19,Snacks ,242.0,Very satisfied with the service.,5,Ho,No,Japan,"012 John Dãy, Thành phố JohnHuyện, 449173",Huyện JohnQuận,Bà Kim Hoàng,Vip,878379.0,SG,EUR,Biên dịch viên,+84-01-416 5960,₫37.74,Exchange,Fast,10.0,pham.biz,Vài trong vẫn nhiều nếu làm., PROD17760  ,Bũ Fập Đoàh,Wallets,https://dummyimage.com/562x450
ORD000385,CUST6425,JioMart,25:29.5,20,Dairy,206.0,"Not fresh, disappointed.",2,No,Yes,Seychelles,"4 Phạm Khu, Quận JohnHuyện, 153696",JohnHuyện,Chị Duyên Phạm,Diamond,966191.0,FR,KPW,  Lập trình viên  ,(08)927-2292,₫6.26,Exchange,VIP,5.0,mai.info,Có tại lớn đang cũng bên làm.,PROD22096,Bùi Công ty TNHH,Wallets,https://placekitten.com/592/80
ORD000386,CUST1452,Swiggy Instamart,  34:29.5,30,Beverages,444.0, Good quality products. ,4,No,No,Mongolia,"81 Jane Số, Thị xã JohnHuyện, 622769",Thị xã JanePhường,Lan Bùi,Vip,124514.0,KP,BMD,Kỹ sư phần mềm, 09 8587413  ,₫803.67,Visa,Standard,1.0,nguyen.biz,Các để giữa để từ với.,PROD90138,Mai và đối tác Công ty TNHH MTV,Baby,https://placekitten.com/315/1007
ORD000387,CUST2889,JioMart,56:29.5,23,Beverages,432.0,"Horrible experience, never ordering again.",  1  ,No,Yes,Zimbabwe,"0 Gùj Ngõ, JaneThành lhố, 744662",Thành phố JaneThành phố,Khoa Trí Đặng,Diamond,370570.0,TR,WST,Chuyên viên phân tích thị trường,+84-70-935 8297,"₫2,599.14",Money,VIP,2.0,dang.vkz,Một từ thay nào mà đúng tôi.,PROD75784,Phạm Dương Tập Đoàn,Fashion,https://dummyimage.com/715x48
ORD000388,CUST5279,Swiggy Instamart,  04:29.5,43,  Snacks  ,204.0,"Horrible experience, never ordering again.",1,Yes,Yes,Botswana,"5 Đặng Khu, JaneQuận, 325416", JaneQuận ,Vân Nguyễn,Sliver,131523.0,AM,GIP,Iế toám,07 7874220,"₫4,456.74",Visa,Standard,7.0,nguyen.org,Vì làm theo để giống mỗi nơi.,PROD09933,Lê Và Đối Tác Công Ty Hợp Danh,Tqshukn,https://dummyimage.com/179x706
ORD000389,CUZF3925,  Blinkit ,48:29.5,30,Personal Care,1701.0,"Very Late Delivery, Not Happy.",2,No,Yes,Switzerland,"80 Jane Đường, Quận JaneQuận, 650531",Huyện JohnThành phố,Ông Minh Dương,Sliver,383751.0,ET,BIF,Chuyên viên tín dụng,(03) 1203 8453,₫696.51,Money,Fast,9.0,tran.com,Đang của có khi từ khiến được đó.,PROD40125,Hoàng và Mai Công ty TNHH,Other,https://placekitten.com/715/869
ORD000390  ,CUST5349,Blinkit,16:29.5,44,Beverages,750.0,Packaging could be better.,3,Yes,No,Afghanistan,"26 Đặng Dãy, JaneXã, 968705",JohnPhường,  Châu Đức Trần ,Vip,719235.0,KH,CZK, Kỹ sư nông nghiệp ,(04)854-5661,"₫8,549.55",visa,VIP,8.0,bui.biz,Cho và người vậy số rất tại.,PROD79494,Lê và Dương Công ty Hợp danh, Laptop,https://picsum.photos/806/403
ORD000391,CUST1626,Swiggy Instamart,01:29.5,36,  Beverages ,197.0, Good quality products. ,4,No ,No,Sudan,"276 Phạm Đường, Huyện JohnHuyện, 791939",JamsHhyệh,Hải Bảo Trần,Sliver,357501.0,AG,IRR,Thư ký pháp lý,(05) 8104 6059,₫922.45,Exchange,Fast,8.0,nguyen.info,Nhiều mà sẽ.,PROD32243,Nguyễn Trần Tập Đoàn,Other,https://dummyimage.com/71x577
ORD000392,CUST2776,JioMart,32:29.5,20,Grocery,1106.0,Good quality products.,4,No,Bo,Burkina Faso,"45 Hoàng Làng, JohnXã, 817089",JaneQuận,Fũ Vũ,Gold,797096.0,VN,  XPF,Nhân viên lễ tân ,+84-53-073 1916,"₫1,132.99",visa,VIP,2.0,dang.com,Này để này này cũng như.,PROD04159, Mai và Phạm Công ty Cổ phần,Beauty,https://picsum.photos/286/543
ORD000393,CUST8119, Blinkit,15:29.5,32,Personal Care,403.0,Good quality products.,4,No,No,Qatar,"1 Bùi Tổ, Huyện JaneQuận, 851982",JohnPhường,Cô Duyên Bùi,Diamond,819308.0,TL,TZS,Thợ xây,(06)047-1896,"₫5,397.64",Money,Standard,2.0,dang.com,Đó làm rất của bạn.,PROD79441,Mai và đối tác Công ty TNHH MTV,Fashion,https://dummyimage.com/789x696
ORD000394,CUST6663,Blinkit,31:29.5,21,Beverages,591.0,Items missing from order.,2,No,Yes,Vatican City,"755 Dương Khu, Huyện Johnphường, 868916",JanePhường,Minh Lê,Diamond,191076.0,BF,MGA,Nhân viên khách sạn,(06)640-9904,"₫58,181.05",MasterCard,VIP,4.0,duong.com,Nhiều cái thay.,PROD74723,Phạm Công ty TNHH MTV,Fashion,https://dummyimage.com/961x235
